isbn13,title,description,author
9791185473864,"바쁜 당신도 지속 가능한 저탄건지 키토식 - 평일은 가볍게 원팬 키토식, 주말은 제대로 오리지널 키토식","저자가 강추하는 쉽고 맛있는 레시피들, 밀프렙 가능한 평일 식단들, 만들어 먹는 키토 소스.음료.간식은 물론 믿고 구매할 수 있는 시판 제품들, 외식이나 운동할 때도 키토식 유지하는 꿀팁까지 싹 담겨 있다.'매일 부담 없이 즐겁게 실천하는 키토생활 가이드'가 되어줄 것이다.",박민 (지은이)
9791136276391,킵 샤프 - 늙지 않는 뇌,"CNN 수석 의학 전문 기자, &lt;포브스&gt; 선정 가장 영향력 있는 10인, 산제이 굽타 박사의 혁명적인 두뇌 사용 설명서. 저자는 전 세계의 저명한 뇌 전문가들과의 대담을 통해 인지 기능을 유지하고 건강하게 장수할 수 있는 비밀을 밝혀내고자 했다.","산제이 굽타 (지은이), 한정훈 (옮긴이), 석승한 (감수)"
9791157687145,다이어트보다 근력 운동 - 여성의 몸에 맞는 운동은 따로 있다!,"제대로 운동하고 싶은 여성들을 위한 근력 운동 바이블. 여성 근육에 대해 다루며 여성의 신체적 특징을 고려한 다양한 근력 운동을 소개한다. 많은 이들이 알고 있는 스쿼트나 런지, 플랭크 등 근력 운동을 여성의 몸에 적합한 자세로 다시 알려준다.",박은지(데조로) (지은이)
9788998075828,잠시 먹기를 멈추면 - 삶을 축제로 만드는 간헐적 단식의 비밀,"단식 앞에서 머뭇거리는 사람들을 위해 각자의 전문가적 시각에서 명쾌한 해법을 제시하는 균형 잡힌 안내서. 간헐적 단식의 과학적 원리, 먹어야 할 음식과 피해야 할 음식, 생활 속 딜레마와 단식의 심리학에 이르기까지, 쉽고 안전한 단식의 모든 것을 친절히 알려준다.","제이슨 펑, 이브 메이어, 메건 라모스 (지은이), 이문영 (옮긴이)"
9788968333200,입체 꽃자수 수업 - 15가지 기초 자수로 수놓는 사계절 야생화와 소품 45,"《꽃 자수 수업》 시리즈 제3탄. 국내 최초로 사계절 우리 꽃, 야생화를 입체 자수로 표현한다. 저자 고유의 단아하고 청초한 감성, 시그니처인 세밀한 색 표현의 전통 자수와 함께 서양 자수를 더한 15가지 기초 자수로 33가지 우리 꽃을 다채롭게 그려낸다.",이연희 (지은이)
9788998599829,Let’s Play CITY POP 렛츠 플레이 시티팝 - 시티팝 컬러링북 썸머 에디션,"1980~90년대 감성을 불러일으키며 대중에게 큰 사랑을 받고 있는 뉴트로 열풍의 주역, 시티팝 일러스트를 아낌없이 수록한 컬러링북이다. 시티팝 하면 떠오르는 ‘네온사인 화려한 도시의 밤’, ‘찬란하고 시원한 여름 바닷가’의 분위기를 한껏 살려 일러스트에 고스란히 담았다.",당 이 (Dang-i) (지은이)
9788950995539,식물과 같이 살고 있습니다,"식물과 함께하기로 결정한 집사들을 위해, 아주 기초적이지만 막상 누구도 알려주지 않는 식물 기초 지식과 관리법에 대해서 이야기한다. 수많은 초보 식물 집사들을 상담한 경험을 바탕으로 실전에서 유용하게 쓰일 수 있는 정보를 정리했다.",식물 집사 리피 (지은이)
9791165795719,포켓몬스터 컬러링북,"화사한 꽃들이 만발하는 봄부터 온 세상이 하얀 눈으로 뒤덮이는 겨울까지 포켓몬의 즐거운 일상을 한 권에 담았다. 푸르른 들판에서 피크닉을 즐기고, 나른한 오후 낮잠에 빠지고, 운동장에서 달리기를 하거나 신나게 눈썰매도 타보고, 해돋이를 구경하기도 한다.",미호 편집부 (지은이)
9791158463557,핏블리의 헬스 다이어트 전략집 - 운동 생리학·스포츠 영양학에 기초한 실전 트레이닝 가이드,핏블리가 알려주는 생리학·영영학 기반 운동 전략 가이드. 저자가 헬스장과 유튜브 채널을 운영하며 가장 많이 받은 질문 위주로 구성했다. 헬스와 다이어트 할 때 알아야 할 기초 생리학과 영양학부터 실전 근육 운동 전략까지 담았다.,핏블리(문석기) (지은이)
9791188053858,코코지니의 친절한 원피스 교실 - 재봉틀로 만들 수 있는 원피스의 모든 것,"원피스를 만드는 과정에 대해 누구보다 쉽게, 조목조목 알려 주는 핸드메이드 옷 만들기 기본서이다. 옷 만들기 과정을 몸판, 소매, 목둘레, 밑단 등으로 세분하여 각 부분의 다양한 디자인을 소개하고 이에 대한 봉제법을 사진과 영상으로 상세히 설명했다.",유진희(코코지니) (지은이)
9791163141983,우리 동네 한의사 - 마음까지 살펴드립니다,"십 년 넘게 한 자리에서 동네 한의원을 꾸리며 꾸준히 책을 읽으며 공부하고, 환자들을 돌보며 끊임없이 배워 나간다. 때로는 동네 환자들과 수다를 떨며, 때로는 병과 몸에 대해 진지하게 소통하며 환자들의 몸을 살뜰히 돌보고 마음까지 살핀다.",권해진 (지은이)
9791189683924,읽고 쓰는 사람의 건강,"의학적 측면에서 지식인의 정체성을 처음으로 고민하고 건강 문제의 대비책을 진지하게 모색한 의사가 스위스 출신으로 18세기 대표 사상가 장 자크 루소의 주치의를 지낸 사뮈엘오귀스트 티소이며, 그 결과물이 바로 『읽고 쓰는 사람의 건강』이다.","사뮈엘오귀스트 티소 (지은이), 성귀수 (옮긴이)"
9788997107643,우리 민화 봄 컬러링북 - 누구나 쉽게 따라 그리는,"새로운 다짐과 소망이 피어나는 봄을 소재로 한 책이다. 코로나19로 지친 마음을 달래며 건강과 댁내의 평안을 빌고, 번성과 화목, 부귀영화를 누리고, 액운을 막고 보호받을 수 있기를 소망하며 다양한 그림을 담아냈다.",김정아 (지은이)
9791197437311,백년 허리 2 : 치료편 - 내 허리 사용 설명서,"서울대 의대 재활의학과 정선근 교수의 스테디셀러인 백년허리1 진단편에 이은 실제적인 치료 방법을 제시하고 있는 백년허리2 치료편이다. 치료편에서 저자는 허리 통증에서 벗어날 수 있는 방법을 정확히, 구체적으로, 누구나 따라할 수 있도록 설명하고 있다.",정선근 (지은이)
9791156758785,조현병의 모든 것 - 35년의 연구 결과를 축적한 조현병 바이블,"정신의학자이자 조현병 연구의 대가 E. 풀러 토리가 조현병의 원인, 진단과 증상, 치료, 예후에 관한 최신 연구를 총망라한 조현병의 ‘바이블’이다. 지금까지 7판을 거듭하며 미국에서만 누적 50만 부가 팔린 이 책은 조현병에 관한 명실상부한 최고의 지침서라는 찬사를 받아왔다.","E. 풀러 토리 (지은이), 정지인 (옮긴이), 권준수 (감수)"
9791191187786,"맛있고 배부른 다노 다이어트 레시피 - 과식한 다음 날, 운동 후, 치팅 데이, 디저트까지 상황별 맞춤 식단",국내 대표 다이어트 브랜드 다노DANO에서 누적 150만 명의 팔로워들과 나눈 레시피들을 집대성한 최초의 레시피북. 다노만의 과학적인 영양 구성 룰을 따라 요리 초보도 단시간에 쉽고 맛있게 만들어낼 수 있는 최적의 레시피만을 엄선했다.,"이지수, 이애리 (지은이)"
9791165917081,당신이 아픈 이유는 날씨 때문입니다,"기상예보사이자 뇌신경외과 전문의인 저자는 두통, 요통, 천식, 알레르기 같은 일상생활병 뿐만 아니라 예고 없이 찾아와 생명을 위협하는 심장질환이나 뇌졸중도 날씨와 관련이 있다고 주장한다.","후쿠나가 아츠시 (지은이), 서희경 (옮긴이)"
9791189612962,시크릿 마인드 다이어트 - 나는 한 달에 1kg만 빼기로 했다,다이어트의 마인드 관리법을 재정비하는 동시에 다양한 질문을 통해 각자에게 맞는 탈 다이어트 방법을 찾아갈 수 있도록 구성하였다. 또한 다이어리를 수록하여 자신의 컨디션과 상태를 정확히 파악하고 자신에게 가장 적합한 다이어트를 찾아갈 수 있도록 하였다.,이지은 (지은이)
9791160806311,나의 인생 컬러링북 - 추억하고 말하고 색칠하는,미술심리상담사인 저자가 복지관이나 요양원에서 어르신들과 함께한 다양한 수업 경험을 바탕으로 만들었다. 계절의 변화와 인생의 순간들이 담긴 따뜻한 연필 스케치에 두 가지 색연필화 채색 견본을 더했다.,김보영 (지은이)
9788965183297,나만의 라탄 공예 - 쉽고 다양하게 즐길 수 있는 모던 라탄 홈 인테리어,"트레이, 바구니, 푸드 커버, 액세서리함, 편지함, 라탄 백, 화병 등 라탄 소품을 만드는 법을 소개한 책이다. 화려한 기교가 없어도 재료 본연의 따스함만으로 멋진 작품이 완성된다. 나만의 작품을 만들어 집안을 꾸며도 좋고, 소중한 사람에게 어울리는 작품을 만들어 선물해도 좋다.","최은지, 김민정 (지은이)"
9791197437304,"백년 허리 1 : 진단편 - 내 허리 통증 해석하기, 개정증보판","서울대 의대 재활의학과 정선근 교수의 스테디셀러인 '백년허리'의 개정증보판이다. 백년허리의 초판에서 고쳐야 할 부분을 대거 보충 하였을 뿐 아니라, 허리 통증은 진화의 축복이라는 요통에 대한 새로운 관점을 제시하고 있다.",정선근 (지은이)
9791190555517,모험의 나라 - 안티-스트레스 컬러링북,"《비밀의 정원》으로 우리나라를 포함해 전 세계에 컬러링북 열풍을 일으킨 조해너 배스포드가 2년 만의 신작으로 돌아왔다. 이번 신작은 ‘신비한 상상 속 세상’을 주제로 다루고 있다. 하늘 위를 떠다니는 섬, 풍선에 매달려 날아다니는 코끼리 등이 펼쳐진다.",조해너 배스포드 (지은이)
9791197329500,인테리어 디자인과 스타일링의 기본,디자인의 나라 스웨덴을 대표하는 인테리어 디자인 전문가 프리다 람스테드가 아늑하고 편안한 공간의 비밀을 공개한다. 15년간 현장에서 체득한 공간 디자인과 홈 스타일링의 모든 것을 담았다.,"프리다 람스테드 (지은이), 이유진 (옮긴이)"
9791155813454,새의 언어 - 새는 늘 인간보다 더 나은 답을 찾는다,"미국 아마존 베스트셀러. 금방이라도 날개를 펼치고 날아오를 듯 정밀한, 200여 종의 모습을 담은 새 일러스트를 펼쳐 보이면서도, 수십 년간 새를 관찰하며 깨닫게 된 새들만의 흥미로운 생활방식과 최신 연구로 드러난 과학적 사실을 섬세하게 담아낸다.","데이비드 앨런 시블리 (지은이), 김율희 (옮긴이), 이원영 (감수)"
9791160321210,한 그릇 밀프렙 다이어트 레시피,"가장 핫한 베스트셀러이자 스테디셀러 저자 최희정이 돌아왔다. 저열량이면서 건강한 요리를 먹고 싶은 사람들을 위해, 소금과 설탕을 줄여 열량을 낮추고 만드는 과정을 최소화하여 밀프렙으로 다이어트 요리를 만드는 방법을 알려준다.",최희정 (지은이)
9791136266965,프로야구 스카우팅 리포트 2021,"KBO리그 2021시즌의 모든 것을 담은 12년 전통의 프리뷰북. 2021시즌에는 각 팀의 단장, 감독, 코치, 선수 등 직접 구단을 운영하고 움직이고 플레이하는 사람들, 그밖의 현장에서 야구를 지켜보는 사람들의 이야기를 생생하게 담았다.","최훈, 고유라, 김여울, 이성훈, 이용균, 최민규 (지은이)"
9791196820091,"우연의 질병, 필연의 죽음 - 죽음을 앞둔 철학자가 의료인류학자와 나눈 말들","말기 암으로 죽음을 앞둔 철학자가 눈감기 직전까지 의료인류학자와 주고받은 편지를 엮은 책이다. 예고 없이 닥친 ‘질병’과 죽음의 의미를 자신의 전공 주제인 ‘우연’으로 해석하려 한 것이다.
","미야노 마키코, 이소노 마호 (지은이), 김영현 (옮긴이)"
9791158463496,나의 첫 다이어트 근육 자세 홈트 - 살찌는 자세를 바로잡기만 해도 살이 확 빠진다!,《나의 첫 다이어트 근육 홈트》가 ‘자세 홈트’로 새롭게 돌아왔다. 쉽게 살찌거나 유독 살쪄 보이는 부위를 집중적으로 공략하는 ‘부위별 다이어트 자세 홈트’를 소개한다. 전작에 이어 숨쉬기 운동밖에 모르는 집순이도 쉽게 따라할 수 있는 효과 만점 근육 운동으로 구성했다.,"도가와 아이 (지은이), 최서희 (옮긴이), 사카이 다츠오 (감수)"
9791160075885,달눈의 레트로 감성 자수 - 레트로 자수 소품으로 만나는 손그림 자수,"직접 그린 그림을 도안으로 자수를 놓고 소품을 만드는 달눈 작가의 레트로 감성 자수를 소개한다. 서랍 깊숙이 넣어둔 카세트테이프, 오랜 친구와 주고받았던 엽서와 한 장 한 장 모았던 크리스마스 씰과 우표 등 일상에서 마주하는 소소한 아날로그 감성을 담았다.",노지혜 (지은이)
9788965964285,통증이 사라진다! - 10초 트리거 포인트 누르기,"일본 아마존 건강 분야 베스트셀러. 통증전문치료사인 저자가 다년간 쌓은 경험과 과학적 이론을 바탕으로 현대인이 가장 많이 겪는 다섯 가지 부위(목, 허리, 무릎, 어깨, 엉덩이) 통증의 치료법을 설명한다.","사코다 카즈야 (지은이), 황혜연 (옮긴이)"
9791160075779,엔젤 앤서 오라클카드 공식 한국판 - 오라클카드 44장 + 한글 가이드북 + 박스 케이스,"오라클카드는 하늘, 그리고 천사와 교신하는 옛날 옛적부터 전해지는 유서 깊은 방법이며, 피타고라스의 수비학에 기반을 두고 있다. 수와 이미지는 매우 정밀하고 수학적인 방식으로 진동한다. 여러분이 뽑는 각각의 카드는 질문의 진동과 정확하게 일치할 것이다.","래들리 밸런타인 (지은이), 송민경 (옮긴이), 마리우스 마이클-조지 (일러스트)"
